rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total
CNG_Data2k_variance/files/Q00897.01-0000283622.MSG,Q00897.01-0000283622.MSG,.msg,143360,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Email,True,Contact Information,False,,ambiguous,True,yes,5066,standard,,False,False,0,0,0,0,0,0,2.724,False,False,True,,True,likely_yes,yes,5136,False,standard,False,,10202
CNG_Data2k_variance/files/Q00897.01-0000890287.PDF,Q00897.01-0000890287.PDF,.pdf,11283,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Phone,True,Contact Information,False,,ambiguous,True,no,4366,likely_non_responsive,,False,False,0,0,0,0,0,0,1.795,True,False,False,stage1_nr,False,,,0,False,,False,,4366
CNG_Data2k_variance/files/Q00897.01-0000013007.PDF,Q00897.01-0000013007.PDF,.pdf,361285,ok,True,True,text,True,1,0,20,False,1,False,10-20,Name | Address | Email | Phone | SSN | Date of Birth | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Birth Information | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,3230,standard,bde_llm_count,True,True,1,0,0,0,0,1,7.93,False,False,True,,True,clear_yes,yes,4117,False,standard,False,,7347
CNG_Data2k_variance/files/Q00897.01-0000838522.0002.PDF,Q00897.01-0000838522.0002.PDF,.pdf,173094,ok,True,False,text,False,11,0,1,False,0,False,0-10,Name | Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,9507,likely_non_responsive,,False,False,0,0,0,0,0,0,2.247,True,False,False,stage1_nr,False,,,0,False,,False,,9507
CNG_Data2k_variance/files/Q00897.01-0000895891.PDF,Q00897.01-0000895891.PDF,.pdf,15139,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.066,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000003223.PDF,Q00897.01-0000003223.PDF,.pdf,5581979,ok,True,True,text,True,6,0,21,False,2,False,20-50,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,12969,standard,bde_llm_count,True,True,6,0,0,0,0,1,11.869,False,False,True,,True,clear_yes,yes,6930,False,standard,False,,19899
CNG_Data2k_variance/files/Q00897.01-0000253315.XLSX,Q00897.01-0000253315.XLSX,.xlsx,29078,ok,True,True,text,True,1,0,94,False,0,False,50-100,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,8049,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,3.934,True,False,False,stage1_nr,False,,,0,False,,False,,8049
CNG_Data2k_variance/files/Q00897.01-0000765390.0001.PDF,Q00897.01-0000765390.0001.PDF,.pdf,3098817,ok,True,False,text,False,28,0,14,False,6,False,10-20,Name | Address | Email | Phone | Health | Work-Related,True,Contact Information | Health-Related Information | Work-Related Information,False,,ambiguous,True,yes,17891,standard,bde_llm_count,False,False,0,0,0,0,0,0,7.371,False,False,True,,True,clear_yes,yes,9425,False,standard,False,,27316
CNG_Data2k_variance\files\Q00897.01-0000851670.XLS,Q00897.01-0000851670.XLS,.xls,22484,ok,True,True,text,True,1,0,66,False,0,False,50-100,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,3691,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.175,True,False,False,stage1_nr,False,,,0,False,,False,,3691
CNG_Data2k_variance/files/Q00897.01-0000275614.PDF,Q00897.01-0000275614.PDF,.pdf,1098170,ok,True,False,text,False,36,0,5,False,0,False,0-10,Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,no,9635,likely_non_responsive,,False,False,0,0,0,0,0,0,4.615,True,False,False,stage1_nr,False,,,0,False,,False,,9635
CNG_Data2k_variance/files/Q00897.01-0000465309.0001.XLSX,Q00897.01-0000465309.0001.XLSX,.xlsx,202228,ok,True,True,text,True,8,0,69,False,0,False,50-100,Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,8689,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,62.347,True,False,False,stage1_nr,False,,,0,False,,False,,8689
CNG_Data2k_variance/files/Q00897.01-0000766079.MSG,Q00897.01-0000766079.MSG,.msg,203776,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,no,4252,likely_non_responsive,,False,False,0,0,0,0,0,0,2.063,True,False,False,stage1_nr,False,,,0,False,,False,,4252
CNG_Data2k_variance/files/Q00897.01-0000893925.XLSX,Q00897.01-0000893925.XLSX,.xlsx,24292,ok,True,True,text,True,3,0,91,False,6,True,50-100,Name | Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,11706,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,4.348,False,True,True,,True,clear_yes,yes,6358,True,structured_bde,False,,18064
CNG_Data2k_variance/files/Q00897.01-0000519083.0001.XLSX,Q00897.01-0000519083.0001.XLSX,.xlsx,124846,ok,True,True,text,True,1,0,455,False,1,False,100+,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,18482,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.1,False,False,True,,True,likely_no,no,9706,True,likely_non_responsive,True,,28188
CNG_Data2k_variance/files/Q00897.01-0000242686.PDF,Q00897.01-0000242686.PDF,.pdf,34503,ok,True,True,text,True,1,0,7,False,0,False,0-10,Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,7056,likely_non_responsive,bde_llm_count,True,True,1,0,0,0,0,1,6.222,True,False,False,stage1_nr,False,,,0,False,,False,,7056
CNG_Data2k_variance/files/Q00897.01-0000696971.MSG,Q00897.01-0000696971.MSG,.msg,868352,ok,True,False,text,False,0,10,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.266,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000117873.PDF,Q00897.01-0000117873.PDF,.pdf,553821,ok,True,False,text,False,10,0,4,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,no,8185,likely_non_responsive,"img_ocr:none(1 calls,0 chars)",False,False,0,1,1,0,0,1,7.006,True,False,False,stage1_nr,False,,,0,False,,False,,8185
CNG_Data2k_variance/files/Q00897.01-0000818472.0003.PDF,Q00897.01-0000818472.0003.PDF,.pdf,400078,ok,True,False,text,False,11,0,1,False,0,False,0-10,Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,no,8678,likely_non_responsive,,True,True,11,0,0,0,0,1,9.047,True,False,False,stage1_nr,False,,,0,False,,False,,8678
CNG_Data2k_variance/files/Q00897.01-0000644059.MSG,Q00897.01-0000644059.MSG,.msg,229888,ok,True,False,text,False,0,3,4,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,9897,standard,,False,False,0,0,0,0,0,0,62.288,False,False,True,,True,likely_yes,yes,9954,False,standard,False,,19851
CNG_Data2k_variance/files/Q00897.01-0000297404.XLSX,Q00897.01-0000297404.XLSX,.xlsx,37095,ok,True,True,text,True,7,0,255,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,7835,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,3.156,True,False,False,stage1_nr,False,,,0,False,,False,,7835
CNG_Data2k_variance/files/Q00897.01-0000291539.PDF,Q00897.01-0000291539.PDF,.pdf,389205,ok,True,False,text,False,3,0,60,False,60,True,50-100,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,12792,bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,9.784,False,True,True,,True,clear_yes,yes,7030,True,bde,False,,19822
CNG_Data2k_variance/files/Q00897.01-0000731959.0001.PDF,Q00897.01-0000731959.0001.PDF,.pdf,272873,ok,True,True,text,True,5,0,91,False,5,False,50-100,Name | Address | Phone | Tax ID | Bank/Account Number | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,False,,ambiguous,True,yes,13361,standard,bde_llm_count,True,True,5,0,0,0,0,1,13.635,False,False,True,,True,clear_no,no,7112,True,likely_non_responsive,True,,20473
CNG_Data2k_variance/files/Q00897.01-0000671999.0001.RTF,Q00897.01-0000671999.0001.RTF,.rtf,25348,ok,True,False,text,False,0,0,1,False,0,False,0-10,Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,3761,likely_non_responsive,,False,False,0,0,0,0,0,0,0.931,True,False,False,stage1_nr,False,,,0,False,,False,,3761
CNG_Data2k_variance/files/Q00897.01-0000620055.MSG,Q00897.01-0000620055.MSG,.msg,130048,ok,True,False,text,False,0,1,12,False,7,False,10-20,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,16712,standard,bde_llm_count,False,False,0,0,0,0,0,0,7.422,False,False,True,,True,likely_no,no,8804,False,likely_non_responsive,True,,25516
CNG_Data2k_variance/files/Q00897.01-0000010984.XLSX,Q00897.01-0000010984.XLSX,.xlsx,215539,ok,True,True,text,True,3,0,344,False,7,True,100+,Name | Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,12217,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,5.598,False,True,True,,True,clear_yes,yes,6579,True,structured_bde,False,,18796
CNG_Data2k_variance/files/Q00897.01-0000134134.PDF,Q00897.01-0000134134.PDF,.pdf,1027093,ok,True,True,text,True,6,0,61,False,0,False,50-100,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,9419,likely_non_responsive,bde_llm_count,True,True,6,0,0,0,0,1,8.382,True,False,False,stage1_nr,False,,,0,False,,False,,9419
CNG_Data2k_variance/files/Q00897.01-0000858478.PDF,Q00897.01-0000858478.PDF,.pdf,616731,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,5075,standard,,False,False,0,0,0,0,0,0,6.218,False,False,True,,True,clear_yes,yes,5125,False,standard,False,,10200
CNG_Data2k_variance/files/Q00897.01-0000007976.PDF,Q00897.01-0000007976.PDF,.pdf,1265604,ok,True,True,text,True,3,0,39,False,1,False,20-50,Address | Email | Phone | SSN | Alien Registration | Date of Birth | Birth Certificate | Card Expiry/CVV,True,Contact Information | Government-Issued Identification | Birth Information | Financial Account Information,False,,clear_responsive,False,,5077,standard,bde_llm_count,True,True,3,0,0,0,0,1,19.147,False,False,True,,True,clear_yes,yes,5956,False,standard,False,,11033
CNG_Data2k_variance/files/Q00897.01-0000264959.CSV,Q00897.01-0000264959.CSV,.csv,303533,ok,True,True,text,True,0,0,64,False,0,False,50-100,Payment Card | Card/Transaction,True,Financial Account Information,False,,ambiguous,True,no,11540,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,2.064,True,False,False,stage1_nr,False,,,0,False,,False,,11540
CNG_Data2k_variance/files/Q00897.01-0000841635.0001.XLSX,Q00897.01-0000841635.0001.XLSX,.xlsx,464900,ok,True,True,text,True,19,0,13744,False,0,False,100+,Phone | Payment Card | Bank/Account Number | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,10151,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.74,True,False,False,stage1_nr,False,,,0,False,,False,,10151
CNG_Data2k_variance/files/Q00897.01-0000249279.PDF,Q00897.01-0000249279.PDF,.pdf,1163345,ok,True,False,text,False,4,0,15,False,3,False,10-20,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,8888,standard,"img_ocr:p1,p3(2/2,+604chars) bde_llm_count",False,False,0,2,2,2,0,2,14.229,False,False,True,,True,clear_no,no,4938,False,likely_non_responsive,True,,13826
CNG_Data2k_variance/files/Q00897.01-0000863835.PDF,Q00897.01-0000863835.PDF,.pdf,245642,ok,True,False,text,False,4,0,5,False,0,False,0-10,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,8278,standard,,False,False,0,0,0,0,0,0,2.924,False,False,True,,True,likely_no,no,8271,False,likely_non_responsive,True,,16549
CNG_Data2k_variance/files/Q00897.01-0000422168.MSG,Q00897.01-0000422168.MSG,.msg,251392,ok,True,False,text,False,0,2,5,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,5807,standard,,False,False,0,0,0,0,0,0,3.463,False,False,True,,True,likely_yes,yes,5835,False,standard,False,,11642
CNG_Data2k_variance/files/Q00897.01-0000246306.PDF,Q00897.01-0000246306.PDF,.pdf,125963,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.036,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000413804.0002.0003.PDF,Q00897.01-0000413804.0002.0003.PDF,.pdf,387473,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Address | Phone,True,Contact Information,False,,ambiguous,True,no,4012,likely_non_responsive,,False,False,0,0,0,0,0,0,1.125,True,False,False,stage1_nr,False,,,0,False,,False,,4012
CNG_Data2k_variance/files/Q00897.01-0000774213.MSG,Q00897.01-0000774213.MSG,.msg,39936,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Address | Email | Phone | Work-Related,True,Contact Information | Work-Related Information,False,,ambiguous,True,yes,4757,standard,,False,False,0,0,0,0,0,0,2.957,False,False,True,,True,likely_no,no,4821,False,likely_non_responsive,True,,9578
CNG_Data2k_variance/files/Q00897.01-0000109874.XLSX,Q00897.01-0000109874.XLSX,.xlsx,808054,ok,True,True,text,True,29,0,204,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,7704,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,3.075,True,False,False,stage1_nr,False,,,0,False,,False,,7704
CNG_Data2k_variance/files/Q00897.01-0000421754.0001.PDF,Q00897.01-0000421754.0001.PDF,.pdf,38697,ok,True,False,text,False,13,0,40,False,18,False,20-50,Name | Address | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,26050,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,4.881,True,False,False,stage1_nr,False,,,0,False,,False,,26050
CNG_Data2k_variance/files/Q00897.01-0000248439.PDF,Q00897.01-0000248439.PDF,.pdf,69860,ok,True,True,text,True,5,0,39,False,0,False,20-50,Name | Address | Email | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,9873,likely_non_responsive,bde_llm_count,True,True,5,0,0,0,0,1,7.356,True,False,False,stage1_nr,False,,,0,False,,False,,9873
CNG_Data2k_variance/files/Q00897.01-0000711678.MSG,Q00897.01-0000711678.MSG,.msg,165376,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4026,likely_non_responsive,,False,False,0,0,0,0,0,0,1.168,True,False,False,stage1_nr,False,,,0,False,,False,,4026
CNG_Data2k_variance/files/Q00897.01-0000443429.0001.PDF,Q00897.01-0000443429.0001.PDF,.pdf,38253,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4646,standard,,False,False,0,0,0,0,0,0,4.235,False,False,True,,True,likely_yes,yes,4705,False,standard,False,,9351
CNG_Data2k_variance/files/Q00897.01-0000614360.MSG,Q00897.01-0000614360.MSG,.msg,99840,ok,True,False,text,False,0,0,8,False,5,False,0-10,Name | Money/Amount | Health,False,Financial Account Information | Health-Related Information,False,,ambiguous,True,no,9410,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,3.28,True,False,False,stage1_nr,False,,,0,False,,False,,9410
CNG_Data2k_variance/files/Q00897.01-0000694144.MSG,Q00897.01-0000694144.MSG,.msg,266752,ok,True,False,text,False,0,0,14,False,10,False,10-20,Name | Address | Email,True,Contact Information,False,,ambiguous,True,no,9244,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,5.651,True,False,False,stage1_nr,False,,,0,False,,False,,9244
CNG_Data2k_variance/files/Q00897.01-0000650714.MSG,Q00897.01-0000650714.MSG,.msg,17408,ok,True,False,text,False,0,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.018,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000833809.0001.PDF,Q00897.01-0000833809.0001.PDF,.pdf,590149,ok,True,True,text,True,11,0,5,False,3,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,17107,standard,bde_llm_count,True,True,11,0,0,0,0,1,13.57,False,False,True,,True,borderline,no,9028,False,likely_non_responsive,True,,26135
CNG_Data2k_variance/files/Q00897.01-0000665068.0001.XLSX,Q00897.01-0000665068.0001.XLSX,.xlsx,61154,ok,True,True,text,True,1,0,221,False,0,False,100+,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,14529,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.027,True,False,False,stage1_nr,False,,,0,False,,False,,14529
CNG_Data2k_variance/files/Q00897.01-0000372178.MSG,Q00897.01-0000372178.MSG,.msg,199680,ok,True,False,text,False,0,1,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.068,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000345330.PDF,Q00897.01-0000345330.PDF,.pdf,11943,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.11,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000704977.MSG,Q00897.01-0000704977.MSG,.msg,275456,ok,True,False,text,False,0,0,6,False,0,False,0-10,Address | Email | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,5116,likely_non_responsive,,False,False,0,0,0,0,0,0,2.128,True,False,False,stage1_nr,False,,,0,False,,False,,5116
CNG_Data2k_variance/files/Q00897.01-0000267041.XLSX,Q00897.01-0000267041.XLSX,.xlsx,13210,ok,True,True,text,True,1,0,30,False,0,False,20-50,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,10475,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,2.941,True,False,False,stage1_nr,False,,,0,False,,False,,10475
CNG_Data2k_variance/files/Q00897.01-0000658138.0002.PDF,Q00897.01-0000658138.0002.PDF,.pdf,466837,ok,True,True,text,True,3,0,134,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,12379,likely_non_responsive,bde_llm_count,True,True,3,0,0,0,0,1,7.714,True,False,False,stage1_nr,False,,,0,False,,False,,12379
CNG_Data2k_variance/files/Q00897.01-0000845103.0002.PDF,Q00897.01-0000845103.0002.PDF,.pdf,158947,ok,True,False,text,False,49,0,2,False,0,False,0-10,Name | Address | Phone | Money/Amount | Health | Work-Related,True,Contact Information | Financial Account Information | Health-Related Information | Work-Related Information,False,,ambiguous,True,no,8436,likely_non_responsive,,False,False,0,0,0,0,0,0,2.306,True,False,False,stage1_nr,False,,,0,False,,False,,8436
CNG_Data2k_variance/files/Q00897.01-0000109887.XLSX,Q00897.01-0000109887.XLSX,.xlsx,17448,ok,True,True,text,True,2,0,115,False,1,False,100+,,False,,False,,ambiguous,True,no,7187,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.636,True,False,False,stage1_nr,False,,,0,False,,False,,7187
CNG_Data2k_variance/files/Q00897.01-0000914819.PDF,Q00897.01-0000914819.PDF,.pdf,251612,ok,True,False,text,False,1,0,2,False,0,False,0-10,Name | Email | Work-Related,True,Contact Information | Work-Related Information,False,,ambiguous,True,yes,4070,standard,,False,False,0,0,0,0,0,0,2.414,False,False,True,,True,likely_yes,yes,4133,False,standard,False,,8203
CNG_Data2k_variance/files/Q00897.01-0000621020.MSG,Q00897.01-0000621020.MSG,.msg,910336,ok,True,False,text,False,0,10,12,False,9,False,10-20,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,17772,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.728,False,False,True,,True,likely_yes,yes,9354,False,standard,False,,27126
CNG_Data2k_variance/files/Q00897.01-0000254697.PDF,Q00897.01-0000254697.PDF,.pdf,1296086,ok,True,True,text,True,11,0,131,False,0,False,100+,Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,16365,likely_non_responsive,bde_llm_count,True,True,11,0,0,0,0,1,9.439,True,False,False,stage1_nr,False,,,0,False,,False,,16365
CNG_Data2k_variance/files/Q00897.01-0000118965.DOCX,Q00897.01-0000118965.DOCX,.docx,29665,ok,True,False,text,False,0,0,2,False,0,False,0-10,Email | Phone | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,no,4511,likely_non_responsive,,False,False,0,0,0,0,0,0,1.181,True,False,False,stage1_nr,False,,,0,False,,False,,4511
CNG_Data2k_variance/files/Q00897.01-0000141391.XLSX,Q00897.01-0000141391.XLSX,.xlsx,82004,ok,True,True,text,True,3,0,669,False,0,False,100+,Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,13953,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,7.948,True,False,False,stage1_nr,False,,,0,False,,False,,13953
CNG_Data2k_variance/files/Q00897.01-0000109728.PDF,Q00897.01-0000109728.PDF,.pdf,36435,ok,True,False,text,False,9,0,1,False,0,False,0-10,Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,no,10126,likely_non_responsive,,False,False,0,0,0,0,0,0,1.502,True,False,False,stage1_nr,False,,,0,False,,False,,10126
CNG_Data2k_variance/files/Q00897.01-0000439741.0001.PPTX,Q00897.01-0000439741.0001.PPTX,.pptx,28377975,ok,True,False,text,False,36,0,2,False,0,False,0-10,Name | Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,7917,likely_non_responsive,,False,False,0,0,0,0,0,0,1.551,True,False,False,stage1_nr,False,,,0,False,,False,,7917
CNG_Data2k_variance/files/Q00897.01-0000007625.CSV,Q00897.01-0000007625.CSV,.csv,3738073,ok,True,True,text,True,0,0,23160,False,4,True,100+,SSN | Money/Amount,True,Government-Issued Identification | Financial Account Information,True,,clear_responsive,False,,6074,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.446,False,True,True,,True,clear_yes,yes,6929,True,structured_bde,False,,13003
CNG_Data2k_variance/files/Q00897.01-0000813610.MSG,Q00897.01-0000813610.MSG,.msg,133120,ok,True,False,text,False,0,0,2,False,0,False,0-10,Address | Email | Phone,True,Contact Information,False,,ambiguous,True,no,3911,likely_non_responsive,,False,False,0,0,0,0,0,0,1.162,True,False,False,stage1_nr,False,,,0,False,,False,,3911
CNG_Data2k_variance/files/Q00897.01-0000729937.MSG,Q00897.01-0000729937.MSG,.msg,344064,ok,True,False,text,False,0,8,6,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,no,4190,likely_non_responsive,,False,False,0,0,0,0,0,0,1.764,True,False,False,stage1_nr,False,,,0,False,,False,,4190
CNG_Data2k_variance/files/Q00897.01-0000504707.MSG,Q00897.01-0000504707.MSG,.msg,84992,ok,True,False,text,False,0,0,1,False,0,False,0-10,Email,True,Contact Information,False,,ambiguous,True,yes,3888,standard,,False,False,0,0,0,0,0,0,3.415,False,False,True,,True,borderline,no,3953,False,likely_non_responsive,True,,7841
CNG_Data2k_variance/files/Q00897.01-0000902587.PDF,Q00897.01-0000902587.PDF,.pdf,16379,ok,True,True,text,True,2,0,37,False,1,False,20-50,Name | Address | Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,8136,standard,bde_llm_count,True,True,2,0,0,0,0,1,70.992,False,False,True,,True,clear_yes,yes,4540,False,standard,False,,12676
CNG_Data2k_variance/files/Q00897.01-0000787294.MSG,Q00897.01-0000787294.MSG,.msg,43520,ok,True,False,text,False,0,2,5,False,0,False,0-10,Name | Address | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4346,standard,,False,False,0,0,0,0,0,0,3.697,False,False,True,,True,likely_no,no,4421,False,likely_non_responsive,True,,8767
CNG_Data2k_variance/files/Q00897.01-0000504357.MSG,Q00897.01-0000504357.MSG,.msg,81408,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,no,4170,likely_non_responsive,,False,False,0,0,0,0,0,0,1.234,True,False,False,stage1_nr,False,,,0,False,,False,,4170
CNG_Data2k_variance/files/Q00897.01-0000526829.0001.PDF,Q00897.01-0000526829.0001.PDF,.pdf,22671,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.03,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000705360.MSG,Q00897.01-0000705360.MSG,.msg,196608,ok,True,False,text,False,0,1,2,False,0,False,0-10,Name | Phone,True,Contact Information,False,,ambiguous,True,no,4518,likely_non_responsive,,False,False,0,0,0,0,0,0,1.61,True,False,False,stage1_nr,False,,,0,False,,False,,4518
CNG_Data2k_variance/files/Q00897.01-0000442690.MSG,Q00897.01-0000442690.MSG,.msg,186368,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,4251,standard,,False,False,0,0,0,0,0,0,2.711,False,False,True,,True,likely_no,no,4322,False,likely_non_responsive,True,,8573
CNG_Data2k_variance/files/Q00897.01-0000244755.PDF,Q00897.01-0000244755.PDF,.pdf,216816,ok,True,True,text,True,15,0,157,False,0,False,100+,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,13761,standard,bde_llm_count,True,True,15,0,0,0,0,1,9.593,False,False,True,,True,clear_no,no,7329,True,likely_non_responsive,True,,21090
