which,control_id,file_name,human_entities,type,stage1_lane,stage2_lane,stage2_level,tool_est,bde_person_count,effective,searchable,di_calls,detail
stage1_overcall(FP),q00897.01-0000764859,Q00897.01-0000764859.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000766063,Q00897.01-0000766063.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000766372,Q00897.01-0000766372.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000767219,Q00897.01-0000767219.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000768966,Q00897.01-0000768966.MSG,0,Messages,standard,likely_non_responsive,likely_no,13,7,13,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000771245,Q00897.01-0000771245.MSG,0,Messages,standard,likely_non_responsive,borderline,16,6,16,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000771938,Q00897.01-0000771938.MSG,0,Messages,standard,standard,likely_yes,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000773686,Q00897.01-0000773686.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,7,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000774196,Q00897.01-0000774196.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,7,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000774390,Q00897.01-0000774390.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000774937,Q00897.01-0000774937.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,6,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000776490,Q00897.01-0000776490.MSG,0,Messages,standard,standard,likely_yes,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000778527,Q00897.01-0000778527.MSG,0,Messages,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000778570,Q00897.01-0000778570.MSG,0,Messages,standard,likely_non_responsive,borderline,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000786468,Q00897.01-0000786468.MSG,0,Messages,standard,likely_non_responsive,borderline,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000786819,Q00897.01-0000786819.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000788842,Q00897.01-0000788842.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,5,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000788843,Q00897.01-0000788843.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000790745,Q00897.01-0000790745.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000796214,Q00897.01-0000796214.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000796638,Q00897.01-0000796638.MSG,0,Messages,standard,standard,likely_yes,9,4,9,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000796941,Q00897.01-0000796941.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,3,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000798079,Q00897.01-0000798079.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000799559,Q00897.01-0000799559.MSG,0,Messages,standard,standard,likely_yes,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000804050,Q00897.01-0000804050.MSG,0,Messages,standard,standard,likely_yes,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000805941,Q00897.01-0000805941.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,6,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000806736,Q00897.01-0000806736.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000807201,Q00897.01-0000807201.MSG,0,Messages,standard,likely_non_responsive,clear_no,7,6,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000807788,Q00897.01-0000807788.MSG,0,Messages,standard,likely_non_responsive,clear_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000811549,Q00897.01-0000811549.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000812480,Q00897.01-0000812480.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000813662,Q00897.01-0000813662.MSG,0,Messages,standard,standard,likely_yes,10,6,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000814191,Q00897.01-0000814191.MSG,0,Messages,standard,likely_non_responsive,clear_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000816389,Q00897.01-0000816389.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,6,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000816840,Q00897.01-0000816840.MSG,0,Messages,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000818156,Q00897.01-0000818156.MSG,0,Messages,standard,likely_non_responsive,clear_no,7,5,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000818346,Q00897.01-0000818346.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000819498,Q00897.01-0000819498.MSG,0,Messages,standard,likely_non_responsive,likely_no,8,6,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000819843,Q00897.01-0000819843.MSG,0,Messages,standard,standard,,8,6,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000823706,Q00897.01-0000823706.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,7,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000823719,Q00897.01-0000823719.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000825272,Q00897.01-0000825272.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,5,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000825432,Q00897.01-0000825432.MSG,0,Messages,standard,standard,clear_yes,10,6,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000826125,Q00897.01-0000826125.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,llm_failed:RateLimitError
stage1_overcall(FP),q00897.01-0000829342,Q00897.01-0000829342.MSG,0,Messages,standard,likely_non_responsive,likely_no,16,16,16,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000830414,Q00897.01-0000830414.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000830582,Q00897.01-0000830582.MSG,0,Messages,standard,standard,likely_yes,10,6,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000832796,Q00897.01-0000832796.MSG,0,Messages,standard,likely_non_responsive,likely_no,7,5,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000833447,Q00897.01-0000833447.MSG,0,Messages,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000833783,Q00897.01-0000833783.MSG,0,Messages,standard,standard,clear_yes,8,7,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000834239,Q00897.01-0000834239.MSG,0,Messages,standard,likely_non_responsive,borderline,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000834438,Q00897.01-0000834438.MSG,0,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000834641,Q00897.01-0000834641.MSG,0,Messages,standard,standard,likely_yes,10,6,10,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000835206,Q00897.01-0000835206.MSG,0,Messages,standard,likely_non_responsive,clear_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000835291,Q00897.01-0000835291.MSG,0,Messages,standard,standard,likely_yes,20,10,20,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000835582,Q00897.01-0000835582.MSG,0,Messages,standard,likely_non_responsive,borderline,8,7,8,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000838253,Q00897.01-0000838253.MSG,0,Messages,standard,likely_non_responsive,clear_no,18,6,18,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000838722,Q00897.01-0000838722.MSG,0,Messages,standard,standard,likely_yes,12,9,12,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000838773,Q00897.01-0000838773.MSG,0,Messages,standard,standard,clear_yes,12,10,12,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000838986,Q00897.01-0000838986.MSG,0,Messages,standard,standard,clear_yes,20,7,20,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000840244,Q00897.01-0000840244.MSG,0,Messages,standard,likely_non_responsive,likely_no,13,13,13,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000840450,Q00897.01-0000840450.MSG,0,Messages,standard,likely_non_responsive,likely_no,15,10,15,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000840476,Q00897.01-0000840476.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000840518,Q00897.01-0000840518.MSG,0,Messages,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000840664,Q00897.01-0000840664.MSG,0,Messages,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000840763,Q00897.01-0000840763.MSG,0,Messages,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000842884,Q00897.01-0000842884.MSG,0,Messages,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000843027,Q00897.01-0000843027.MSG,0,Messages,standard,likely_non_responsive,clear_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000843658,Q00897.01-0000843658.MSG,0,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000846194,Q00897.01-0000846194.MSG,0,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000847048,Q00897.01-0000847048.MSG,0,Messages,standard,likely_non_responsive,likely_no,9,6,9,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000847661,Q00897.01-0000847661.MSG,0,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000849039,Q00897.01-0000849039.MSG,0,Messages,standard,likely_non_responsive,likely_no,4,0,4,True,0,
stage1_overcall(FP),q00897.01-0000849724,Q00897.01-0000849724.MSG,0,Messages,standard,likely_non_responsive,clear_no,7,4,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000850516,Q00897.01-0000850516.XLSX,0,Excel,structured_bde,likely_non_responsive,clear_no,71,71,71,True,0,bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000859476,Q00897.01-0000859476.XLSX,0,Excel,standard,standard,clear_yes,9,9,9,True,0,bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000863889,Q00897.01-0000863889.PDF,0,PDF,standard,standard,clear_yes,2,0,2,True,1,"img_ocr:p1(1/1,+77chars)"
stage1_overcall(FP),q00897.01-0000866466,Q00897.01-0000866466.PDF,0,PDF,standard,standard,likely_yes,16,1,1,True,1,bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000866775,Q00897.01-0000866775.XLS,0,Excel,structured_bde,structured_bde,clear_yes,124,124,124,True,0,roster_by_rowcount bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000868410,Q00897.01-0000868410.TXT,0,Text,standard,likely_non_responsive,likely_no,6,0,6,True,0,
stage1_overcall(FP),q00897.01-0000868600,Q00897.01-0000868600.TXT,0,Text,standard,likely_non_responsive,clear_no,92,0,92,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000868618,Q00897.01-0000868618.TXT,0,Text,standard,likely_non_responsive,clear_no,91,0,91,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000868903,Q00897.01-0000868903.TXT,0,Text,standard,standard,likely_yes,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000868992,Q00897.01-0000868992.TXT,0,Text,standard,standard,likely_yes,7,2,7,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000869093,Q00897.01-0000869093.TXT,0,Text,bde,likely_non_responsive,clear_no,52,0,52,True,0,bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000869343,Q00897.01-0000869343.PDF,0,PDF,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000870436,Q00897.01-0000870436.PDF,0,PDF,standard,likely_non_responsive,likely_no,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000870579,Q00897.01-0000870579.PDF,0,PDF,standard,likely_non_responsive,clear_no,12,0,12,True,0,bde_llm_count
stage1_overcall(FP),q00897.01-0000871135,Q00897.01-0000871135.PDF,0,PDF,standard,standard,likely_yes,5,2,2,True,1,bde_llm_count
stage1_overcall(FP),q00897.01-0000872972,Q00897.01-0000872972.XLSX,0,Excel,standard,likely_non_responsive,borderline,78,1,1,True,0,roster_by_rowcount bde_llm_count
stage1_overcall(FP),q00897.01-0000873103,Q00897.01-0000873103.XLSX,0,Excel,structured_bde,likely_non_responsive,clear_no,317,0,317,True,0,roster_by_rowcount bde_llm_count_roster
stage1_overcall(FP),q00897.01-0000880895,Q00897.01-0000880895.MSG,0,Messages,standard,likely_non_responsive,clear_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000883581,Q00897.01-0000883581.PDF,0,PDF,standard,standard,clear_yes,33,1,1,True,1,bde_llm_count
stage1_overcall(FP),q00897.01-0000884129,Q00897.01-0000884129.PDF,0,PDF,standard,likely_non_responsive,clear_no,312,2,2,True,1,bde_llm_count
stage1_overcall(FP),q00897.01-0000887090,Q00897.01-0000887090.PDF,0,PDF,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000887093,Q00897.01-0000887093.PDF,0,PDF,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000887141,Q00897.01-0000887141.PDF,0,PDF,standard,likely_non_responsive,borderline,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000888818,Q00897.01-0000888818.PDF,0,PDF,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000889838,Q00897.01-0000889838.PDF,0,PDF,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000893693,Q00897.01-0000893693.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000894221,Q00897.01-0000894221.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000894407,Q00897.01-0000894407.PDF,0,PDF,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000895038,Q00897.01-0000895038.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000895612,Q00897.01-0000895612.PDF,0,PDF,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000895865,Q00897.01-0000895865.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000896334,Q00897.01-0000896334.PDF,0,PDF,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000896379,Q00897.01-0000896379.PDF,0,PDF,standard,likely_non_responsive,likely_no,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000897559,Q00897.01-0000897559.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000898981,Q00897.01-0000898981.PDF,0,PDF,standard,standard,clear_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000899950,Q00897.01-0000899950.PDF,0,PDF,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000901424,Q00897.01-0000901424.PDF,0,PDF,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000907293,Q00897.01-0000907293.PDF,0,PDF,standard,standard,clear_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000907657,Q00897.01-0000907657.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000907712,Q00897.01-0000907712.PDF,0,PDF,standard,standard,likely_yes,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000910780,Q00897.01-0000910780.PDF,0,PDF,standard,likely_non_responsive,likely_no,1,0,1,True,0,
stage1_overcall(FP),q00897.01-0000914016,Q00897.01-0000914016.PDF,0,PDF,standard,standard,clear_yes,4,0,4,True,1,"img_ocr:p1(1/1,+6chars)"
stage1_overcall(FP),q00897.01-0000914026,Q00897.01-0000914026.PDF,0,PDF,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000914131,Q00897.01-0000914131.PDF,0,PDF,standard,standard,clear_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000914132,Q00897.01-0000914132.PDF,0,PDF,standard,standard,likely_yes,5,0,5,True,0,
stage1_overcall(FP),q00897.01-0000914163,Q00897.01-0000914163.PDF,0,PDF,standard,standard,likely_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000914602,Q00897.01-0000914602.PDF,0,PDF,standard,likely_non_responsive,likely_no,4,0,4,True,1,"img_ocr:p3(1/1,+7chars)"
stage1_overcall(FP),q00897.01-0000914755,Q00897.01-0000914755.PDF,0,PDF,standard,standard,clear_yes,10,4,4,True,1,bde_llm_count
stage1_overcall(FP),q00897.01-0000916249,Q00897.01-0000916249.PDF,0,PDF,standard,standard,clear_yes,2,0,2,True,0,
stage1_overcall(FP),q00897.01-0000916395,Q00897.01-0000916395.PDF,0,PDF,standard,standard,clear_yes,3,0,3,True,0,
stage1_overcall(FP),q00897.01-0000916873,Q00897.01-0000916873.PDF,0,PDF,standard,standard,likely_yes,7,3,3,True,1,bde_llm_count
pipeline_miss(FN),q00897.01-0000859447,Q00897.01-0000859447.XLSX,1521,Excel,structured_bde,likely_non_responsive,likely_no,1855,69,69,True,0,bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000292427,Q00897.01-0000292427.XLSX,1364,Excel,structured_bde,likely_non_responsive,borderline,5222,5222,5222,True,0,bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000293741,Q00897.01-0000293741.PDF,1218,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000294399,Q00897.01-0000294399.PDF,412,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000294592,Q00897.01-0000294592.PDF,408,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000292852,Q00897.01-0000292852.PDF,371,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000288715,Q00897.01-0000288715.XLSX,304,Excel,structured_bde,likely_non_responsive,likely_no,304,304,304,True,0,bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000107819,Q00897.01-0000107819.XLSX,164,Excel,structured_bde,likely_non_responsive,likely_no,200000,51,51,True,0,roster_by_rowcount bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000431950,Q00897.01-0000431950.MSG,82,Messages,bde,likely_non_responsive,likely_no,98,98,98,True,0,bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000009029,Q00897.01-0000009029.CSV,62,Text,structured_bde,likely_non_responsive,likely_no,63,63,63,True,0,roster_by_rowcount bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000021790,Q00897.01-0000021790.PDF,55,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000912173,Q00897.01-0000912173.PDF,34,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000866430,Q00897.01-0000866430.XLSX,31,Excel,standard,likely_non_responsive,likely_no,2598,1,1,True,0,roster_by_rowcount bde_llm_count
pipeline_miss(FN),q00897.01-0000890677,Q00897.01-0000890677.PDF,30,PDF,likely_non_responsive,,,0,0,0,True,0,
pipeline_miss(FN),q00897.01-0000890145,Q00897.01-0000890145.PDF,29,PDF,standard,likely_non_responsive,likely_no,30,30,30,True,0,bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000854816,Q00897.01-0000854816.PDF,21,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000013615,Q00897.01-0000013615.PDF,20,PDF,likely_non_responsive,,,1,0,1,True,1,"img_ocr:p1(1/1,+7chars)"
pipeline_miss(FN),q00897.01-0000011418,Q00897.01-0000011418.PDF,17,PDF,likely_non_responsive,,,0,0,0,True,0,
pipeline_miss(FN),q00897.01-0000458203,Q00897.01-0000458203.MSG,17,Messages,likely_non_responsive,,,0,0,0,True,0,
pipeline_miss(FN),q00897.01-0000908033,Q00897.01-0000908033.PDF,10,PDF,likely_non_responsive,,,0,0,0,True,0,
pipeline_miss(FN),q00897.01-0000289493,Q00897.01-0000289493.PDF,9,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000909637,Q00897.01-0000909637.PDF,7,PDF,standard,likely_non_responsive,borderline,9,9,9,True,0,bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000453467,Q00897.01-0000453467.MSG,6,Messages,standard,likely_non_responsive,likely_no,24,24,24,True,0,bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000909871,Q00897.01-0000909871.PDF,6,PDF,likely_non_responsive,,,0,0,0,True,0,
pipeline_miss(FN),q00897.01-0000260118,Q00897.01-0000260118.PDF,5,PDF,standard,likely_non_responsive,likely_no,689,6,6,True,1,bde_llm_count
pipeline_miss(FN),q00897.01-0000893025,Q00897.01-0000893025.PDF,5,PDF,likely_non_responsive,,,0,0,0,True,0,
pipeline_miss(FN),q00897.01-0000012553,Q00897.01-0000012553.XLSX,3,Excel,standard,likely_non_responsive,likely_no,4,5,5,True,0,bde_llm_count_roster
pipeline_miss(FN),q00897.01-0000250117,Q00897.01-0000250117.PDF,2,PDF,standard,likely_non_responsive,likely_no,4,0,4,True,3,"img_ocr:p3,p3,p3(3/3,+1306chars)"
pipeline_miss(FN),q00897.01-0000888757,Q00897.01-0000888757.PDF,2,PDF,likely_non_responsive,,,0,0,0,True,0,
pipeline_miss(FN),q00897.01-0000907872,Q00897.01-0000907872.PDF,2,PDF,standard,likely_non_responsive,borderline,4,0,4,True,0,
pipeline_miss(FN),q00897.01-0000000920,Q00897.01-0000000920.PDF,1,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000002896,Q00897.01-0000002896.PDF,1,PDF,standard,likely_non_responsive,borderline,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000004862,Q00897.01-0000004862.PDF,1,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000012058,Q00897.01-0000012058.PDF,1,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000014940,Q00897.01-0000014940.PDF,1,PDF,likely_non_responsive,,,1,0,1,True,2,"img_ocr:none(2 calls,0 chars)"
pipeline_miss(FN),q00897.01-0000015088,Q00897.01-0000015088.PDF,1,PDF,likely_non_responsive,,,2,0,2,True,0,
pipeline_miss(FN),q00897.01-0000018484,Q00897.01-0000018484.PDF,1,PDF,standard,likely_non_responsive,likely_no,7,1,1,True,1,bde_llm_count
pipeline_miss(FN),q00897.01-0000118577,Q00897.01-0000118577.PDF,1,PDF,standard,likely_non_responsive,clear_no,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000139045,Q00897.01-0000139045.PDF,1,PDF,standard,likely_non_responsive,likely_no,213,0,213,True,1,bde_llm_count
pipeline_miss(FN),q00897.01-0000260140,Q00897.01-0000260140.PDF,1,PDF,standard,likely_non_responsive,likely_no,56,2,2,True,1,bde_llm_count
pipeline_miss(FN),q00897.01-0000260477,Q00897.01-0000260477.XLSX,1,Excel,standard,likely_non_responsive,likely_no,4,1,1,True,0,bde_llm_count
pipeline_miss(FN),q00897.01-0000260642,Q00897.01-0000260642.XLSX,1,Excel,standard,likely_non_responsive,likely_no,617,1,1,True,0,roster_by_rowcount bde_llm_count
pipeline_miss(FN),q00897.01-0000274768,Q00897.01-0000274768.PDF,1,PDF,standard,likely_non_responsive,borderline,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000275143,Q00897.01-0000275143.PDF,1,PDF,standard,likely_non_responsive,likely_no,5,0,5,True,0,
pipeline_miss(FN),q00897.01-0000279571,Q00897.01-0000279571.PDF,1,PDF,standard,likely_non_responsive,likely_no,4,0,4,True,1,"img_ocr:p1(1/1,+47chars)"
pipeline_miss(FN),q00897.01-0000292082,Q00897.01-0000292082.PDF,1,PDF,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000341089,Q00897.01-0000341089.PDF,1,PDF,standard,likely_non_responsive,clear_no,1,0,1,True,2,"img_ocr:p1,p1(2/2,+415chars)"
pipeline_miss(FN),q00897.01-0000341114,Q00897.01-0000341114.PDF,1,PDF,standard,likely_non_responsive,likely_no,12,1,1,True,1,bde_llm_count
pipeline_miss(FN),q00897.01-0000341270,Q00897.01-0000341270.DOCX,1,MS Word,standard,likely_non_responsive,likely_no,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000341294,Q00897.01-0000341294.DOCX,1,MS Word,standard,likely_non_responsive,clear_no,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000341423,Q00897.01-0000341423.DOCX,1,MS Word,standard,likely_non_responsive,clear_no,3,0,3,True,0,
pipeline_miss(FN),q00897.01-0000341450,Q00897.01-0000341450.DOCX,1,MS Word,standard,likely_non_responsive,borderline,3,0,3,True,0,
pipeline_miss(FN),q00897.01-0000342907,Q00897.01-0000342907.PDF,1,PDF,standard,likely_non_responsive,likely_no,6,1,1,True,1,bde_llm_count
pipeline_miss(FN),q00897.01-0000343102,Q00897.01-0000343102.PDF,1,PDF,standard,likely_non_responsive,borderline,1,0,1,True,1,"img_ocr:p1(1/1,+41chars)"
pipeline_miss(FN),q00897.01-0000430879,Q00897.01-0000430879.MSG,1,Messages,standard,likely_non_responsive,clear_no,5,0,5,True,0,
pipeline_miss(FN),q00897.01-0000538861,Q00897.01-0000538861.MSG,1,Messages,standard,likely_non_responsive,borderline,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000545479,Q00897.01-0000545479.MSG,1,Messages,standard,likely_non_responsive,borderline,8,2,8,True,0,bde_llm_count
pipeline_miss(FN),q00897.01-0000641284,Q00897.01-0000641284.MSG,1,Messages,standard,likely_non_responsive,likely_no,3,0,3,True,0,
pipeline_miss(FN),q00897.01-0000657830,Q00897.01-0000657830.MSG,1,Messages,likely_non_responsive,,,1,0,1,True,0,
pipeline_miss(FN),q00897.01-0000666580,Q00897.01-0000666580.MSG,1,Messages,standard,likely_non_responsive,likely_no,7,3,7,True,0,bde_llm_count
pipeline_miss(FN),q00897.01-0000691329,Q00897.01-0000691329.MSG,1,Messages,standard,likely_non_responsive,borderline,2,0,2,True,0,
pipeline_miss(FN),q00897.01-0000694126,Q00897.01-0000694126.MSG,1,Messages,standard,likely_non_responsive,likely_no,5,0,5,True,0,
