file,verdict_scaled,verdict_unscaled,changed_cols,ext_scaled,size_bytes_scaled,status_scaled,searchable_scaled,programmatic_scaled,text_extractable_scaled,is_structured_scaled,page_or_sheet_count_scaled,attachment_count_scaled,estimated_entities_scaled,estimate_truncated_scaled,bde_person_count_scaled,bde_confirmed_scaled,entity_bucket_scaled,entities_found_scaled,value_signal_scaled,pi_categories_scaled,is_bde_scaled,complexity_bucket_scaled,ambiguity_scaled,llm_consulted_scaled,llm_responsive_scaled,llm_tokens_scaled,suggested_lane_scaled,detail_scaled,ocr_attempted_scaled,ocr_scaled,ocr_pages_scaled,img_ocr_qualifying_scaled,img_ocr_calls_scaled,img_ocr_ok_scaled,img_decode_failed_scaled,di_calls_scaled,elapsed_s_scaled,nr_stage1_scaled,bde_stage1_scaled,s2_ran_scaled,s2_skip_reason_scaled,s2_llm_consulted_scaled,s2_llm_responsiveness_scaled,s2_llm_responsive_scaled,s2_llm_tokens_scaled,s2_is_bde_scaled,s2_lane_scaled,s2_nr_scaled,s2_detail_scaled,llm_tokens_total_scaled,ext_unscaled,size_bytes_unscaled,status_unscaled,searchable_unscaled,programmatic_unscaled,text_extractable_unscaled,is_structured_unscaled,page_or_sheet_count_unscaled,attachment_count_unscaled,estimated_entities_unscaled,estimate_truncated_unscaled,bde_person_count_unscaled,bde_confirmed_unscaled,entity_bucket_unscaled,entities_found_unscaled,value_signal_unscaled,pi_categories_unscaled,is_bde_unscaled,complexity_bucket_unscaled,ambiguity_unscaled,llm_consulted_unscaled,llm_responsive_unscaled,llm_tokens_unscaled,suggested_lane_unscaled,detail_unscaled,ocr_attempted_unscaled,ocr_unscaled,ocr_pages_unscaled,img_ocr_qualifying_unscaled,img_ocr_calls_unscaled,img_ocr_ok_unscaled,img_decode_failed_unscaled,di_calls_unscaled,elapsed_s_unscaled,nr_stage1_unscaled,bde_stage1_unscaled,s2_ran_unscaled,s2_skip_reason_unscaled,s2_llm_consulted_unscaled,s2_llm_responsiveness_unscaled,s2_llm_responsive_unscaled,s2_llm_tokens_unscaled,s2_is_bde_unscaled,s2_lane_unscaled,s2_nr_unscaled,s2_detail_unscaled,llm_tokens_total_unscaled
CNG_Data2k_variance/files/Q00897.01-0000544605.0001.XLSX,nr,responsive,"bde_person_count,bde_confirmed,is_bde,llm_tokens,suggested_lane,detail,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.xlsx,86520,ok,True,True,text,True,4,0,109,False,27,False,100+,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,9877,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.852,False,False,True,,True,clear_no,no,5269,True,likely_non_responsive,True,,15146,.xlsx,86520,ok,True,True,text,True,4,0,109,False,109,True,100+,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,6301,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,7.087,False,True,True,,True,likely_yes,yes,3785,True,structured_bde,False,,10086
CNG_Data2k_variance/files/Q00897.01-0000547714.0001.XLSX,nr,responsive,"bde_person_count,bde_confirmed,is_bde,llm_tokens,suggested_lane,detail,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.xlsx,106184,ok,True,True,text,True,4,0,263,False,18,False,100+,Name | Payment Card | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,11118,standard,bde_llm_count,False,False,0,0,0,0,0,0,12.1,False,False,True,,True,likely_no,no,6103,True,likely_non_responsive,True,,17221,.xlsx,106184,ok,True,True,text,True,4,0,263,False,263,True,100+,Name | Payment Card | Money/Amount,True,Financial Account Information,True,,ambiguous,True,yes,7535,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,8.169,False,True,True,,True,likely_yes,yes,4430,True,structured_bde,False,,11965
CNG_Data2k_variance/files/Q00897.01-0000554638.0001.XLSX,nr,responsive,"bde_person_count,value_signal,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.xlsx,91710,ok,True,True,text,True,4,0,146,False,26,True,100+,Name | Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,11079,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,10.37,False,True,True,,True,clear_no,no,6049,True,likely_non_responsive,True,,17128,.xlsx,91710,ok,True,True,text,True,4,0,146,False,24,True,100+,Name | Money/Amount,True,Financial Account Information,True,,ambiguous,True,yes,7522,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,8.575,False,True,True,,True,clear_yes,yes,4373,True,structured_bde,False,,11895
CNG_Data2k_variance/files/Q00897.01-0000571924.0001.XLSX,nr,responsive,"value_signal,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.xlsx,126639,ok,True,True,text,True,6,0,187,False,187,True,100+,Name | Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,10452,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,8.728,False,True,True,,True,likely_no,no,5804,True,likely_non_responsive,True,,16256,.xlsx,126639,ok,True,True,text,True,6,0,187,False,187,True,100+,Name | Money/Amount,True,Financial Account Information,True,,ambiguous,True,yes,6895,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,7.93,False,True,True,,True,likely_yes,yes,4129,True,structured_bde,False,,11024
CNG_Data2k_variance/files/Q00897.01-0000590460.MSG,nr,responsive,"llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.msg,555520,ok,True,False,text,False,0,1,1,False,0,False,0-10,Name | Email | Phone | Credentials,True,Contact Information | Access Credentials,False,,ambiguous,True,yes,3823,standard,,False,False,0,0,0,0,0,0,2.503,False,False,True,,True,borderline,no,3883,False,likely_non_responsive,True,,7706,.msg,555520,ok,True,False,text,False,0,1,1,False,0,False,0-10,Name | Email | Phone | Credentials,True,Contact Information | Access Credentials,False,,ambiguous,True,yes,2040,standard,,False,False,0,0,0,0,0,0,3.582,False,False,True,,True,likely_yes,yes,2235,False,standard,False,,4275
CNG_Data2k_variance/files/Q00897.01-0000611205.0001.XLSX,nr,responsive,"bde_person_count,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.xlsx,461896,ok,True,True,text,True,2,0,5500,False,55,True,100+,Name | Address,True,Contact Information,True,,ambiguous,True,yes,9773,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,6.807,False,True,True,,True,clear_no,no,5238,True,likely_non_responsive,True,,15011,.xlsx,461896,ok,True,True,text,True,2,0,5500,False,33,True,100+,Name | Address,True,Contact Information,True,,ambiguous,True,yes,6232,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,7.59,False,True,True,,True,clear_yes,yes,3786,True,structured_bde,False,,10018
CNG_Data2k_variance/files/Q00897.01-0000611817.0001.PDF,nr,responsive,"estimated_entities,bde_confirmed,entity_bucket,is_bde,llm_tokens,suggested_lane,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.pdf,5380206,ok,True,False,text,False,16,0,13,False,7,False,10-20,Name | Address | Phone | Card Expiry/CVV | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,18242,standard,"img_ocr:p1,p3,p3,p15,p15,p15,p15(7/20,+892chars) bde_llm_count",False,False,0,20,20,7,0,20,101.657,False,False,True,,True,likely_no,no,9579,False,likely_non_responsive,True,,27821,.pdf,5380206,ok,True,False,text,False,16,0,27,False,7,True,20-50,Name | Address | Phone | Card Expiry/CVV | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,14692,bde,"img_ocr:p1,p3,p3,p15,p15,p15,p15(7/20,+892chars) bde_llm_count",False,False,0,20,20,7,0,20,108.39,False,True,True,,True,likely_yes,yes,7923,True,bde,False,,22615
CNG_Data2k_variance/files/Q00897.01-0000611892.MSG,nr,responsive,"estimated_entities,bde_person_count,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,122368,ok,True,False,text,False,0,2,6,False,0,False,0-10,Name | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,4863,standard,,False,False,0,0,0,0,0,0,3.532,False,False,True,,True,likely_no,no,4926,False,likely_non_responsive,True,,9789,.msg,122368,ok,True,False,text,False,0,2,9,False,4,False,0-10,Name | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,5400,standard,bde_llm_count,False,False,0,0,0,0,0,0,4.791,False,False,True,,True,clear_yes,yes,3309,True,bde,False,,8709
CNG_Data2k_variance/files/Q00897.01-0000616152.MSG,nr,responsive,"estimated_entities,bde_confirmed,entity_bucket,is_bde,llm_tokens,suggested_lane,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,354304,ok,True,False,text,False,0,7,7,False,7,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,9935,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.787,False,False,True,,True,borderline,no,5379,False,likely_non_responsive,True,,15314,.msg,354304,ok,True,False,text,False,0,7,18,False,7,True,10-20,Name | Address | Email | Phone,True,Contact Information,True,,ambiguous,True,yes,6283,bde,bde_llm_count,False,False,0,0,0,0,0,0,6.508,False,True,True,,True,clear_yes,yes,3762,True,bde,False,,10045
CNG_Data2k_variance/files/Q00897.01-0000616784.MSG,responsive,nr,"estimated_entities,bde_person_count,entity_bucket,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,228864,ok,True,False,text,False,0,4,5,False,0,False,0-10,Name | Address | Email | Phone | Credentials,True,Contact Information | Access Credentials,False,,ambiguous,True,yes,5399,standard,,False,False,0,0,0,0,0,0,3.619,False,False,True,,True,likely_yes,yes,5441,False,standard,False,,10840,.msg,228864,ok,True,False,text,False,0,4,14,False,2,False,10-20,Name | Address | Email | Phone | Credentials,True,Contact Information | Access Credentials,False,,ambiguous,True,yes,6472,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.128,False,False,True,,True,likely_no,no,3818,True,likely_non_responsive,True,,10290
CNG_Data2k_variance/files/Q00897.01-0000617708.MSG,responsive,nr,"estimated_entities,bde_person_count,bde_confirmed,entity_bucket,is_bde,llm_tokens,suggested_lane,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,178176,ok,True,False,text,False,0,0,8,False,7,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,19802,standard,bde_llm_count,False,False,0,0,0,0,0,0,11.141,False,False,True,,True,likely_yes,yes,10386,False,standard,False,,30188,.msg,178176,ok,True,False,text,False,0,0,35,False,8,True,20-50,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,16188,bde,bde_llm_count,False,False,0,0,0,0,0,0,11.267,False,True,True,,True,clear_no,no,8708,True,likely_non_responsive,True,,24896
CNG_Data2k_variance/files/Q00897.01-0000619558.MSG,responsive,nr,"estimated_entities,bde_person_count,entity_bucket,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,6029824,ok,True,False,text,False,0,5,6,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,5162,standard,,False,False,0,0,0,0,0,0,4.553,False,False,True,,True,likely_yes,yes,5271,False,standard,False,,10433,.msg,6029824,ok,True,False,text,False,0,5,16,False,6,False,10-20,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,6047,standard,bde_llm_count,False,False,0,0,0,0,0,0,7.515,False,False,True,,True,likely_no,no,3593,True,likely_non_responsive,True,,9640
CNG_Data2k_variance/files/Q00897.01-0000620055.MSG,nr,responsive,"estimated_entities,bde_person_count,entity_bucket,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,130048,ok,True,False,text,False,0,1,6,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,8741,standard,,False,False,0,0,0,0,0,0,6.44,False,False,True,,True,likely_no,no,8803,False,likely_non_responsive,True,,17544,.msg,130048,ok,True,False,text,False,0,1,30,False,6,False,20-50,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,13111,standard,bde_llm_count,False,False,0,0,0,0,0,0,9.483,False,False,True,,True,likely_yes,yes,7178,True,bde,False,,20289
CNG_Data2k_variance/files/Q00897.01-0000625733.MSG,nr,responsive,"estimated_entities,bde_confirmed,entity_bucket,is_bde,llm_tokens,suggested_lane,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,85504,ok,True,False,text,False,0,1,7,False,7,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,13648,standard,bde_llm_count,False,False,0,0,0,0,0,0,8.378,False,False,True,,True,likely_no,no,7293,False,likely_non_responsive,True,,20941,.msg,85504,ok,True,False,text,False,0,1,25,False,7,True,20-50,Name | Address | Email | Phone,True,Contact Information,True,,ambiguous,True,yes,10105,bde,bde_llm_count,False,False,0,0,0,0,0,0,5.825,False,True,True,,True,clear_yes,yes,5618,True,bde,False,,15723
CNG_Data2k_variance/files/Q00897.01-0000646403.MSG,nr,responsive,"estimated_entities,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.msg,118272,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Email | Phone | Bank/Account Number,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,8061,standard,,False,False,0,0,0,0,0,0,3.156,False,False,True,,True,borderline,no,8122,False,likely_non_responsive,True,,16183,.msg,118272,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Email | Phone | Bank/Account Number,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,6280,standard,,False,False,0,0,0,0,0,0,2.992,False,False,True,,True,likely_yes,yes,6487,False,standard,False,,12767
CNG_Data2k_variance/files/Q00897.01-0000654525.MSG,nr,responsive,"estimated_entities,bde_person_count,entity_bucket,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,171008,ok,True,False,text,False,0,7,3,False,0,False,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4038,standard,,False,False,0,0,0,0,0,0,2.979,False,False,True,,True,likely_no,no,4110,False,likely_non_responsive,True,,8148,.msg,171008,ok,True,False,text,False,0,7,16,False,2,False,10-20,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,3726,standard,bde_llm_count,False,False,0,0,0,0,0,0,4.098,False,False,True,,True,likely_yes,yes,2465,True,bde,False,,6191
CNG_Data2k_variance/files/Q00897.01-0000655568.0001.XLSX,nr,responsive,"bde_person_count,value_signal,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.xlsx,36720,ok,True,True,text,True,1,0,602,False,14,True,100+,Name | Card/Transaction,False,Financial Account Information,True,,ambiguous,True,yes,9893,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,7.188,False,True,True,,True,likely_no,no,5441,True,likely_non_responsive,True,,15334,.xlsx,36720,ok,True,True,text,True,1,0,602,False,51,True,100+,Name | Card/Transaction,True,Financial Account Information,True,,ambiguous,True,yes,6312,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,7.379,False,True,True,,True,clear_yes,yes,3846,True,structured_bde,False,,10158
CNG_Data2k_variance/files/Q00897.01-0000657440.MSG,nr,responsive,"estimated_entities,bde_confirmed,entity_bucket,is_bde,llm_tokens,suggested_lane,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,188416,ok,True,False,text,False,0,0,8,False,7,False,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,11843,standard,bde_llm_count,False,False,0,0,0,0,0,0,7.372,False,False,True,,True,likely_no,no,6382,False,likely_non_responsive,True,,18225,.msg,188416,ok,True,False,text,False,0,0,13,False,7,True,10-20,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,8271,bde,bde_llm_count,False,False,0,0,0,0,0,0,5.267,False,True,True,,True,likely_yes,yes,4727,True,bde,False,,12998
CNG_Data2k_variance/files/Q00897.01-0000658826.0001.PDF,nr,responsive,"estimated_entities,bde_person_count,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.pdf,418691,ok,True,False,text,False,4,0,4,False,0,False,0-10,Name | Address | Phone | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,yes,8772,standard,"img_ocr:p2,p4(2/2,+20chars)",False,False,0,2,2,2,0,2,11.343,False,False,True,,True,likely_no,no,8808,False,likely_non_responsive,True,,17580,.pdf,418691,ok,True,False,text,False,4,0,8,False,1,False,0-10,Name | Address | Phone | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,yes,13113,standard,"img_ocr:p2,p4(2/2,+20chars) bde_llm_count",False,False,0,2,2,2,0,2,14.116,False,False,True,,True,likely_yes,yes,7176,True,bde,False,,20289
CNG_Data2k_variance/files/Q00897.01-0000662617.MSG,nr,responsive,"estimated_entities,bde_person_count,bde_confirmed,entity_bucket,is_bde,llm_tokens,suggested_lane,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,584192,ok,True,False,text,False,0,2,10,False,10,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,13429,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.993,False,False,True,,True,likely_no,no,7175,False,likely_non_responsive,True,,20604,.msg,584192,ok,True,False,text,False,0,2,26,False,9,True,20-50,Name | Address | Email | Phone,True,Contact Information,True,,ambiguous,True,yes,9903,bde,bde_llm_count,False,False,0,0,0,0,0,0,6.318,False,True,True,,True,likely_yes,yes,5529,True,bde,False,,15432
CNG_Data2k_variance/files/Q00897.01-0000662994.MSG,nr,responsive,"estimated_entities,bde_person_count,entity_bucket,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,172032,ok,True,False,text,False,0,0,10,False,5,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,12853,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.063,False,False,True,,True,likely_no,no,6871,False,likely_non_responsive,True,,19724,.msg,172032,ok,True,False,text,False,0,0,23,False,6,False,20-50,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,9304,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.439,False,False,True,,True,likely_yes,yes,5235,True,bde,False,,14539
CNG_Data2k_variance/files/Q00897.01-0000675594.MSG,responsive,nr,"estimated_entities,bde_person_count,entity_bucket,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,1217024,ok,True,False,text,False,0,3,4,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,5082,standard,,False,False,0,0,0,0,0,0,5.06,False,False,True,,True,likely_yes,yes,5126,False,standard,False,,10208,.msg,1217024,ok,True,False,text,False,0,3,11,False,3,False,10-20,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,5803,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.535,False,False,True,,True,likely_no,no,3453,True,likely_non_responsive,True,,9256
CNG_Data2k_variance/files/Q00897.01-0000676359.MSG,nr,responsive,"estimated_entities,bde_person_count,bde_confirmed,entity_bucket,is_bde,llm_tokens,suggested_lane,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,267776,ok,True,False,text,False,0,0,16,False,16,False,10-20,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,16555,standard,bde_llm_count,False,False,0,0,0,0,0,0,7.538,False,False,True,,True,likely_no,no,8711,False,likely_non_responsive,True,,25266,.msg,267776,ok,True,False,text,False,0,0,28,False,14,True,20-50,Name | Address | Email | Phone,True,Contact Information,True,,ambiguous,True,yes,12937,bde,bde_llm_count,False,False,0,0,0,0,0,0,6.978,False,True,True,,True,likely_yes,yes,7041,True,bde,False,,19978
CNG_Data2k_variance/files/Q00897.01-0000681579.0001.DOCX,nr,responsive,"estimated_entities,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.docx,15312,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3863,standard,,False,False,0,0,0,0,0,0,2.595,False,False,True,,True,likely_no,no,3938,False,likely_non_responsive,True,,7801,.docx,15312,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2099,standard,,False,False,0,0,0,0,0,0,3.714,False,False,True,,True,likely_yes,yes,2298,False,standard,False,,4397
CNG_Data2k_variance/files/Q00897.01-0000689235.MSG,nr,responsive,"estimated_entities,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.msg,261120,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Address | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4172,standard,,False,False,0,0,0,0,0,0,3.522,False,False,True,,True,likely_no,no,4224,False,likely_non_responsive,True,,8396,.msg,261120,ok,True,False,text,False,0,0,4,False,0,False,0-10,Name | Address | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,2395,standard,,False,False,0,0,0,0,0,0,4.588,False,False,True,,True,likely_yes,yes,2574,False,standard,False,,4969
CNG_Data2k_variance/files/Q00897.01-0000696598.0001.PDF,nr,responsive,"llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.pdf,112370,ok,True,True,text,True,2,0,6,False,2,False,0-10,Name | Address | Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,11143,standard,bde_llm_count,True,True,2,0,0,0,0,1,18.464,False,False,True,,True,likely_no,no,6053,False,likely_non_responsive,True,,17196,.pdf,112370,ok,True,True,text,True,2,0,6,False,2,False,0-10,Name | Address | Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,7565,standard,bde_llm_count,True,True,2,0,0,0,0,1,12.596,False,False,True,,True,likely_yes,yes,4384,False,standard,False,,11949
CNG_Data2k_variance/files/Q00897.01-0000696895.MSG,nr,responsive,"estimated_entities,bde_person_count,bde_confirmed,is_bde,llm_tokens,suggested_lane,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,142848,ok,True,False,text,False,0,3,14,False,14,False,10-20,Name | Address | Email | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,10499,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.988,False,False,True,,True,likely_no,no,5680,False,likely_non_responsive,True,,16179,.msg,142848,ok,True,False,text,False,0,3,18,False,18,True,10-20,Name | Address | Email | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,7055,bde,bde_llm_count,False,False,0,0,0,0,0,0,7.464,False,True,True,,True,clear_yes,yes,4056,True,bde,False,,11111
CNG_Data2k_variance/files/Q00897.01-0000697271.MSG,nr,responsive,"estimated_entities,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.msg,156160,ok,True,False,text,False,0,1,3,False,0,False,0-10,Name | Address | Email | Money/Amount | Credentials,True,Contact Information | Financial Account Information | Access Credentials,False,,ambiguous,True,yes,4223,standard,,False,False,0,0,0,0,0,0,4.831,False,False,True,,True,likely_no,no,4295,False,likely_non_responsive,True,,8518,.msg,156160,ok,True,False,text,False,0,1,4,False,0,False,0-10,Name | Address | Email | Money/Amount | Credentials,True,Contact Information | Financial Account Information | Access Credentials,False,,ambiguous,True,yes,2446,standard,,False,False,0,0,0,0,0,0,6.308,False,False,True,,True,likely_yes,yes,2630,False,standard,False,,5076
CNG_Data2k_variance/files/Q00897.01-0000702050.MSG,nr,responsive,"estimated_entities,bde_person_count,entity_bucket,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.msg,192000,ok,True,False,text,False,0,2,6,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,9292,standard,,False,False,0,0,0,0,0,0,6.468,False,False,True,,True,likely_no,no,9326,False,likely_non_responsive,True,,18618,.msg,192000,ok,True,False,text,False,0,2,23,False,5,False,20-50,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,14185,standard,bde_llm_count,False,False,0,0,0,0,0,0,10.522,False,False,True,,True,clear_yes,yes,7692,True,bde,False,,21877
