rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397629.PDF,Q00912.01-0000397629.PDF,.pdf,243118,ok,TRUE,FALSE,text,FALSE,2,0,3,FALSE,0,FALSE,0-10,Name | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,FALSE,,0,standard,"img_ocr:p2(1/1,+49chars) llm_failed:RateLimitError",FALSE,FALSE,0,1,1,1,0,1,71.052,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,8025,FALSE,standard,FALSE,,8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000396376.PDF,Q00912.01-0000396376.PDF,.pdf,170911,ok,TRUE,FALSE,text,FALSE,5,0,1,FALSE,0,FALSE,0-10,Name | Email | Phone | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,FALSE,,0,standard,"img_ocr:p5(1/1,+48chars) llm_failed:APIConnectionError",FALSE,FALSE,0,1,1,1,0,1,256.146,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9676,FALSE,standard,FALSE,,9676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398103.PDF,Q00912.01-0000398103.PDF,.pdf,5652977,ok,TRUE,TRUE,text,TRUE,15,0,4,FALSE,2,FALSE,0-10,Name | Address | Email | Phone | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,12710,standard,bde_llm_count,TRUE,TRUE,15,0,0,0,0,1,13.265,FALSE,FALSE,TRUE,,TRUE,likely_no,no,6971,FALSE,likely_non_responsive,TRUE,,19681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397881.PDF,Q00912.01-0000397881.PDF,.pdf,310975,ok,TRUE,FALSE,text,FALSE,6,0,2,FALSE,0,FALSE,0-10,Name | Address | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,10309,standard,"img_ocr:p5(1/1,+50chars)",FALSE,FALSE,0,1,1,1,0,1,56.512,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,10499,FALSE,standard,FALSE,,20808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397684.PDF,Q00912.01-0000397684.PDF,.pdf,7139858,ok,TRUE,TRUE,text,TRUE,15,0,4,FALSE,2,FALSE,0-10,Name | Address | Email | Phone | Money/Amount | Credentials | Work-Related,TRUE,Contact Information | Financial Account Information | Access Credentials | Work-Related Information,FALSE,,ambiguous,TRUE,yes,12654,standard,bde_llm_count,TRUE,TRUE,15,0,0,0,0,1,66.138,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,6932,FALSE,standard,FALSE,,19586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397943.PDF,Q00912.01-0000397943.PDF,.pdf,242768,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7747,standard,"img_ocr:p2(1/1,+50chars)",FALSE,FALSE,0,1,1,1,0,1,57.491,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,7939,FALSE,standard,FALSE,,15686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398111.PDF,Q00912.01-0000398111.PDF,.pdf,608509,ok,TRUE,FALSE,text,FALSE,11,0,2,FALSE,0,FALSE,0-10,Name | Address | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,8927,standard,"img_ocr:p7(1/2,+47chars)",FALSE,FALSE,0,2,2,1,0,2,12.418,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9125,FALSE,standard,FALSE,,18052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397782.PDF,Q00912.01-0000397782.PDF,.pdf,99830,ok,TRUE,FALSE,text,FALSE,2,0,1,FALSE,0,FALSE,0-10,Name | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,8544,standard,"img_ocr:p2(1/1,+50chars)",FALSE,FALSE,0,1,1,1,0,1,65.396,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,8721,FALSE,standard,FALSE,,17265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397946.PDF,Q00912.01-0000397946.PDF,.pdf,5659197,ok,TRUE,TRUE,text,TRUE,15,0,4,FALSE,2,FALSE,0-10,Name | Address | Email | Phone | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,12738,standard,bde_llm_count,TRUE,TRUE,15,0,0,0,0,1,60.583,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,7004,FALSE,standard,FALSE,,19742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397949.PDF,Q00912.01-0000397949.PDF,.pdf,74549,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Email | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,8463,standard,"img_ocr:p2(1/1,+54chars)",FALSE,FALSE,0,1,1,1,0,1,61.939,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,8641,FALSE,standard,FALSE,,17104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397640.PDF,Q00912.01-0000397640.PDF,.pdf,232516,ok,TRUE,FALSE,text,FALSE,4,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Money/Amount | Biometric,TRUE,Contact Information | Financial Account Information | Biometric Data,FALSE,,ambiguous,TRUE,yes,9231,standard,"img_ocr:p3,p3(2/3,+49chars)",FALSE,FALSE,0,3,3,2,0,3,79.361,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,9424,FALSE,standard,FALSE,,18655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397715.PDF,Q00912.01-0000397715.PDF,.pdf,166111,ok,TRUE,FALSE,text,FALSE,5,0,3,FALSE,0,FALSE,0-10,Name | Address | Email | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,8613,standard,"img_ocr:p5,p5(2/2,+90chars)",FALSE,FALSE,0,2,2,2,0,2,72.998,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,8808,FALSE,standard,FALSE,,17421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398124.PDF,Q00912.01-0000398124.PDF,.pdf,903512,ok,TRUE,FALSE,text,FALSE,2,0,81,FALSE,0,FALSE,50-100,Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,no,25451,likely_non_responsive,"img_ocr:p2(1/1,+49chars) bde_llm_count",FALSE,FALSE,0,1,1,1,0,1,8.234,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,25451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397860.PDF,Q00912.01-0000397860.PDF,.pdf,285048,ok,TRUE,FALSE,text,FALSE,1,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Payment Card | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7635,standard,"img_ocr:p1(1/1,+50chars)",FALSE,FALSE,0,1,1,1,0,1,69.125,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,7781,FALSE,standard,FALSE,,15416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397613.PDF,Q00912.01-0000397613.PDF,.pdf,68487,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Card/Transaction | Money/Amount | Health,TRUE,Contact Information | Financial Account Information | Health-Related Information,FALSE,,ambiguous,TRUE,yes,7748,standard,"img_ocr:p2(1/1,+43chars)",FALSE,FALSE,0,1,1,1,0,1,127.074,FALSE,FALSE,TRUE,,TRUE,likely_no,no,7944,FALSE,likely_non_responsive,TRUE,,15692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397861.PDF,Q00912.01-0000397861.PDF,.pdf,463578,ok,TRUE,FALSE,text,FALSE,3,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Payment Card | Card Expiry/CVV | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,8658,standard,"img_ocr:p2(1/1,+50chars)",FALSE,FALSE,0,1,1,1,0,1,72.19,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,8811,FALSE,standard,FALSE,,17469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397819.PDF,Q00912.01-0000397819.PDF,.pdf,5634510,ok,TRUE,TRUE,text,TRUE,15,0,4,FALSE,2,FALSE,0-10,Name | Address | Email | Phone | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,FALSE,,5937,standard,llm_failed:RateLimitError bde_llm_count,TRUE,TRUE,15,0,0,0,0,1,78.086,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,6967,FALSE,standard,FALSE,,12904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000397973.PDF,Q00912.01-0000397973.PDF,.pdf,243295,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7822,standard,"img_ocr:p2(1/1,+30chars)",FALSE,FALSE,0,1,1,1,0,1,69.058,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,8009,FALSE,standard,FALSE,,15831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398051.PDF,Q00912.01-0000398051.PDF,.pdf,84718,ok,TRUE,FALSE,text,FALSE,2,0,1,FALSE,0,FALSE,0-10,Name | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,8505,standard,"img_ocr:p2(1/1,+45chars)",FALSE,FALSE,0,1,1,1,0,1,69.016,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,8667,FALSE,standard,FALSE,,17172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398100.PDF,Q00912.01-0000398100.PDF,.pdf,589251,ok,TRUE,FALSE,text,FALSE,26,0,6,FALSE,0,FALSE,0-10,Address | Email | Card Expiry/CVV | Card/Transaction | Money/Amount | Credentials | Health | Work-Related,TRUE,Contact Information | Financial Account Information | Access Credentials | Health-Related Information | Work-Related Information,FALSE,,ambiguous,FALSE,,0,standard,"img_ocr:p2(1/1,+46chars) llm_failed:RateLimitError",FALSE,FALSE,0,1,1,1,0,1,70.047,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9836,FALSE,standard,FALSE,,9836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398157.PDF,Q00912.01-0000398157.PDF,.pdf,624538,ok,TRUE,FALSE,text,FALSE,31,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Money/Amount | Credentials | Health | Work-Related,TRUE,Contact Information | Financial Account Information | Access Credentials | Health-Related Information | Work-Related Information,FALSE,,ambiguous,FALSE,,0,standard,"img_ocr:p1,p1(2/2,+79chars) llm_failed:RateLimitError",FALSE,FALSE,0,2,2,2,0,2,23.437,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9412,FALSE,standard,FALSE,,9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398123.PDF,Q00912.01-0000398123.PDF,.pdf,903825,ok,TRUE,FALSE,text,FALSE,2,0,81,FALSE,0,FALSE,50-100,Name | Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,25439,standard,"img_ocr:p2(1/1,+49chars) bde_llm_count",FALSE,FALSE,0,1,1,1,0,1,62.076,FALSE,FALSE,TRUE,,TRUE,clear_no,no,13350,TRUE,likely_non_responsive,TRUE,,38789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398125.PDF,Q00912.01-0000398125.PDF,.pdf,906849,ok,TRUE,FALSE,text,FALSE,2,0,53,FALSE,0,FALSE,50-100,Name | Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,26187,standard,"img_ocr:p2(1/1,+49chars) bde_llm_count",FALSE,FALSE,0,1,1,1,0,1,63.938,FALSE,FALSE,TRUE,,TRUE,likely_no,no,13745,TRUE,likely_non_responsive,TRUE,,39932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398135.PDF,Q00912.01-0000398135.PDF,.pdf,244300,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7781,standard,"img_ocr:p2(1/1,+50chars)",FALSE,FALSE,0,1,1,1,0,1,63.81,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,7951,FALSE,standard,FALSE,,15732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398286.PDF,Q00912.01-0000398286.PDF,.pdf,242374,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7753,standard,"img_ocr:p2(1/1,+50chars)",FALSE,FALSE,0,1,1,1,0,1,6.933,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,7928,FALSE,standard,FALSE,,15681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398188.PDF,Q00912.01-0000398188.PDF,.pdf,817823,ok,TRUE,FALSE,text,FALSE,28,0,3,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Money/Amount | Credentials | Health | Work-Related,TRUE,Contact Information | Financial Account Information | Access Credentials | Health-Related Information | Work-Related Information,FALSE,,ambiguous,TRUE,no,9416,likely_non_responsive,"img_ocr:p17(1/1,+34chars)",FALSE,FALSE,0,1,1,1,0,1,60.278,TRUE,FALSE,FALSE,stage1_nr,FALSE,,,0,FALSE,,FALSE,,9416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398186.PDF,Q00912.01-0000398186.PDF,.pdf,476077,ok,TRUE,FALSE,text,FALSE,29,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Card Expiry/CVV | Card/Transaction | Money/Amount | Credentials | Health,TRUE,Contact Information | Financial Account Information | Access Credentials | Health-Related Information,FALSE,,ambiguous,TRUE,yes,9067,standard,"img_ocr:p2(1/1,+48chars)",FALSE,FALSE,0,1,1,1,0,1,62.599,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9251,FALSE,standard,FALSE,,18318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398137.PDF,Q00912.01-0000398137.PDF,.pdf,184757,ok,TRUE,FALSE,text,FALSE,5,0,2,FALSE,0,FALSE,0-10,Name | Address | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,9427,standard,"img_ocr:p1(1/1,+34chars)",FALSE,FALSE,0,1,1,1,0,1,68.254,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9613,FALSE,standard,FALSE,,19040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398297.PDF,Q00912.01-0000398297.PDF,.pdf,248904,ok,TRUE,FALSE,text,FALSE,3,0,1,FALSE,0,FALSE,0-10,Name | Address | Email | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,8759,standard,"img_ocr:p3(1/1,+49chars)",FALSE,FALSE,0,1,1,1,0,1,8.267,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,8944,FALSE,standard,FALSE,,17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398195.PDF,Q00912.01-0000398195.PDF,.pdf,240945,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7743,standard,"img_ocr:p2(1/1,+40chars)",FALSE,FALSE,0,1,1,1,0,1,63.595,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,7905,FALSE,standard,FALSE,,15648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398402.PDF,Q00912.01-0000398402.PDF,.pdf,234854,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7735,standard,,FALSE,FALSE,0,0,0,0,0,0,2.872,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,7928,FALSE,standard,FALSE,,15663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398322.PDF,Q00912.01-0000398322.PDF,.pdf,242300,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7732,standard,"img_ocr:p2(1/1,+47chars)",FALSE,FALSE,0,1,1,1,0,1,6.752,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,7912,FALSE,standard,FALSE,,15644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398319.PDF,Q00912.01-0000398319.PDF,.pdf,98592,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,8183,standard,"img_ocr:p2(1/1,+37chars)",FALSE,FALSE,0,1,1,1,0,1,7.749,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,8370,FALSE,standard,FALSE,,16553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398091.PDF,Q00912.01-0000398091.PDF,.pdf,1397298,ok,TRUE,FALSE,text,FALSE,46,0,3,FALSE,0,FALSE,0-10,Name | Address | Email | Card Expiry/CVV | Card/Transaction | Money/Amount | Health | Demographic | Work-Related,TRUE,Contact Information | Financial Account Information | Health-Related Information | Demographic Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,9015,standard,"img_ocr:p1(1/1,+72chars)",FALSE,FALSE,0,1,1,1,0,1,125.346,FALSE,FALSE,TRUE,,TRUE,likely_no,no,9207,FALSE,likely_non_responsive,TRUE,,18222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398014.PDF,Q00912.01-0000398014.PDF,.pdf,241511,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7756,standard,"img_ocr:p2(1/1,+41chars)",FALSE,FALSE,0,1,1,1,0,1,128.372,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,7946,FALSE,standard,FALSE,,15702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398466.PDF,Q00912.01-0000398466.PDF,.pdf,87356,ok,TRUE,FALSE,text,FALSE,5,0,1,FALSE,0,FALSE,0-10,Address | Money/Amount | Health,TRUE,Contact Information | Financial Account Information | Health-Related Information,FALSE,,ambiguous,FALSE,,0,standard,"img_ocr:p1,p4(2/2,+70chars) llm_failed:RateLimitError",FALSE,FALSE,0,2,2,2,0,2,14.034,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,8948,FALSE,standard,FALSE,,8948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398143.PDF,Q00912.01-0000398143.PDF,.pdf,546584,ok,TRUE,FALSE,text,FALSE,39,0,3,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Card Expiry/CVV | Card/Transaction | Money/Amount | Credentials | Work-Related,TRUE,Contact Information | Financial Account Information | Access Credentials | Work-Related Information,FALSE,,ambiguous,TRUE,yes,9704,standard,"img_ocr:p2,p21,p21(3/3,+148chars)",FALSE,FALSE,0,3,3,3,0,3,87.539,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9892,FALSE,standard,FALSE,,19596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398229.PDF,Q00912.01-0000398229.PDF,.pdf,617574,ok,TRUE,FALSE,text,FALSE,9,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,9510,standard,"img_ocr:p2,p9,p9(3/3,+146chars)",FALSE,FALSE,0,3,3,3,0,3,82.348,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9699,FALSE,standard,FALSE,,19209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398208.PDF,Q00912.01-0000398208.PDF,.pdf,684351,ok,TRUE,FALSE,text,FALSE,10,0,6,FALSE,0,FALSE,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,9013,standard,"img_ocr:p6,p7(2/2,+135chars)",FALSE,FALSE,0,2,2,2,0,2,117.357,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,9180,FALSE,standard,FALSE,,18193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398293.PDF,Q00912.01-0000398293.PDF,.pdf,5654232,ok,TRUE,TRUE,text,TRUE,15,0,4,FALSE,2,FALSE,0-10,Name | Address | Email | Phone | Money/Amount | Work-Related,TRUE,Contact Information | Financial Account Information | Work-Related Information,FALSE,,ambiguous,TRUE,yes,12634,standard,bde_llm_count,TRUE,TRUE,15,0,0,0,0,1,65.845,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,6952,FALSE,standard,FALSE,,19586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398496.PDF,Q00912.01-0000398496.PDF,.pdf,99782,ok,TRUE,FALSE,text,FALSE,4,0,2,FALSE,0,FALSE,0-10,Name | Email | Phone | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,10456,standard,"img_ocr:p2(1/1,+45chars)",FALSE,FALSE,0,1,1,1,0,1,59.419,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,10642,FALSE,standard,FALSE,,21098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398486.PDF,Q00912.01-0000398486.PDF,.pdf,243307,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Address | Email | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7758,standard,"img_ocr:p2(1/1,+51chars)",FALSE,FALSE,0,1,1,1,0,1,60.378,FALSE,FALSE,TRUE,,TRUE,clear_yes,yes,7943,FALSE,standard,FALSE,,15701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natives New/files/Q00912.01-0000398582.PDF,Q00912.01-0000398582.PDF,.pdf,240195,ok,TRUE,FALSE,text,FALSE,2,0,2,FALSE,0,FALSE,0-10,Name | Email | Phone | Card/Transaction | Money/Amount,TRUE,Contact Information | Financial Account Information,FALSE,,ambiguous,TRUE,yes,7753,standard,"img_ocr:p2(1/1,+41chars)",FALSE,FALSE,0,1,1,1,0,1,6.756,FALSE,FALSE,TRUE,,TRUE,likely_yes,yes,7947,FALSE,standard,FALSE,,15700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
